Any,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,Sexe,Nacionalitat,Edat_quinquennal,Nombre
2016,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Home,Espanyola,85-89 anys,356
2016,2,Eixample,9,la Nova Esquerra de l'Eixample,Home,Espanyola,85-89 anys,475
2016,2,Eixample,10,Sant Antoni,Home,Espanyola,85-89 anys,372
2016,3,Sants-Montjuïc,11,el Poble Sec - AEI Parc Montjuïc,Home,Espanyola,85-89 anys,272
2016,3,Sants-Montjuïc,12,la Marina del Prat Vermell - AEI Zona Franca,Home,Espanyola,85-89 anys,10
2016,3,Sants-Montjuïc,13,la Marina de Port,Home,Espanyola,85-89 anys,229
2016,3,Sants-Montjuïc,14,la Font de la Guatlla,Home,Espanyola,85-89 anys,82
2016,3,Sants-Montjuïc,15,Hostafrancs,Home,Espanyola,85-89 anys,116
2016,3,Sants-Montjuïc,16,la Bordeta,Home,Espanyola,85-89 anys,149
2016,3,Sants-Montjuïc,17,Sants - Badal,Home,Espanyola,85-89 anys,205
2016,3,Sants-Montjuïc,18,Sants,Home,Espanyola,85-89 anys,369
2016,4,Les Corts,19,les Corts,Home,Espanyola,85-89 anys,441
2016,4,Les Corts,20,la Maternitat i Sant Ramon,Home,Espanyola,85-89 anys,217
2016,4,Les Corts,21,Pedralbes,Home,Espanyola,85-89 anys,129
2016,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Home,Espanyola,85-89 anys,23
2016,5,Sarrià-Sant Gervasi,23,Sarrià,Home,Espanyola,85-89 anys,191
2016,5,Sarrià-Sant Gervasi,24,les Tres Torres,Home,Espanyola,85-89 anys,126
2016,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,Home,Espanyola,85-89 anys,211
2016,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,Home,Espanyola,85-89 anys,424
2016,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Home,Espanyola,85-89 anys,213
2016,6,Gràcia,28,Vallcarca i els Penitents,Home,Espanyola,85-89 anys,106
2016,6,Gràcia,29,el Coll,Home,Espanyola,85-89 anys,59
2016,6,Gràcia,30,la Salut,Home,Espanyola,85-89 anys,100
2016,6,Gràcia,31,la Vila de Gràcia,Home,Espanyola,85-89 anys,368
2016,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Home,Espanyola,85-89 anys,299
2016,7,Horta-Guinardó,33,el Baix Guinardó,Home,Espanyola,85-89 anys,268
2016,7,Horta-Guinardó,34,Can Baró,Home,Espanyola,85-89 anys,75
2016,7,Horta-Guinardó,35,el Guinardó,Home,Espanyola,85-89 anys,322
2016,7,Horta-Guinardó,36,la Font d'en Fargues,Home,Espanyola,85-89 anys,65
2016,7,Horta-Guinardó,37,el Carmel,Home,Espanyola,85-89 anys,207
2016,7,Horta-Guinardó,38,la Teixonera,Home,Espanyola,85-89 anys,87
2016,7,Horta-Guinardó,39,Sant Genís dels Agudells,Home,Espanyola,85-89 anys,84
2016,7,Horta-Guinardó,40,Montbau,Home,Espanyola,85-89 anys,83
2016,7,Horta-Guinardó,41,la Vall d'Hebron,Home,Espanyola,85-89 anys,65
2016,7,Horta-Guinardó,42,la Clota,Home,Espanyola,85-89 anys,5
2016,7,Horta-Guinardó,43,Horta,Home,Espanyola,85-89 anys,235
2016,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Home,Espanyola,85-89 anys,234
2016,8,Nou Barris,45,Porta,Home,Espanyola,85-89 anys,254
2016,8,Nou Barris,46,el Turó de la Peira,Home,Espanyola,85-89 anys,258
2016,8,Nou Barris,47,Can Peguera,Home,Espanyola,85-89 anys,21
2016,8,Nou Barris,48,la Guineueta,Home,Espanyola,85-89 anys,161
2016,8,Nou Barris,49,Canyelles,Home,Espanyola,85-89 anys,64
2016,8,Nou Barris,50,les Roquetes,Home,Espanyola,85-89 anys,80
2016,8,Nou Barris,51,Verdun,Home,Espanyola,85-89 anys,90
2016,8,Nou Barris,52,la Prosperitat,Home,Espanyola,85-89 anys,230
2016,8,Nou Barris,53,la Trinitat Nova,Home,Espanyola,85-89 anys,58
2016,8,Nou Barris,54,Torre Baró,Home,Espanyola,85-89 anys,6
2016,8,Nou Barris,55,Ciutat Meridiana,Home,Espanyola,85-89 anys,36
2016,8,Nou Barris,56,Vallbona,Home,Espanyola,85-89 anys,8
2016,9,Sant Andreu,57,la Trinitat Vella,Home,Espanyola,85-89 anys,57
2016,9,Sant Andreu,58,Baró de Viver,Home,Espanyola,85-89 anys,9
2016,9,Sant Andreu,59,el Bon Pastor,Home,Espanyola,85-89 anys,82
2016,9,Sant Andreu,60,Sant Andreu,Home,Espanyola,85-89 anys,404
2016,9,Sant Andreu,61,la Sagrera,Home,Espanyola,85-89 anys,231
2016,9,Sant Andreu,62,el Congrés i els Indians,Home,Espanyola,85-89 anys,191
2016,9,Sant Andreu,63,Navas,Home,Espanyola,85-89 anys,193
2016,10,Sant Martí,64,el Camp de l'Arpa del Clot,Home,Espanyola,85-89 anys,313
2016,10,Sant Martí,65,el Clot,Home,Espanyola,85-89 anys,203
2016,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Home,Espanyola,85-89 anys,90
2016,10,Sant Martí,67,la Vila Olímpica del Poblenou,Home,Espanyola,85-89 anys,28
2016,10,Sant Martí,68,el Poblenou,Home,Espanyola,85-89 anys,257
2016,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Home,Espanyola,85-89 anys,59
2016,10,Sant Martí,70,el Besòs i el Maresme,Home,Espanyola,85-89 anys,217
2016,10,Sant Martí,71,Provençals del Poblenou,Home,Espanyola,85-89 anys,137
2016,10,Sant Martí,72,Sant Martí de Provençals,Home,Espanyola,85-89 anys,254
2016,10,Sant Martí,73,la Verneda i la Pau,Home,Espanyola,85-89 anys,289
2016,1,Ciutat Vella,1,el Raval,Home,Espanyola,90-94 anys,74
2016,1,Ciutat Vella,2,el Barri Gòtic,Home,Espanyola,90-94 anys,32
2016,1,Ciutat Vella,3,la Barceloneta,Home,Espanyola,90-94 anys,35
2016,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Home,Espanyola,90-94 anys,34
2016,2,Eixample,5,el Fort Pienc,Home,Espanyola,90-94 anys,111
2016,2,Eixample,6,la Sagrada Família,Home,Espanyola,90-94 anys,196
2016,2,Eixample,7,la Dreta de l'Eixample,Home,Espanyola,90-94 anys,151
2016,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Home,Espanyola,90-94 anys,165
2016,2,Eixample,9,la Nova Esquerra de l'Eixample,Home,Espanyola,90-94 anys,181
2016,2,Eixample,10,Sant Antoni,Home,Espanyola,90-94 anys,134
2016,3,Sants-Montjuïc,11,el Poble Sec - AEI Parc Montjuïc,Home,Espanyola,90-94 anys,74
2016,3,Sants-Montjuïc,12,la Marina del Prat Vermell - AEI Zona Franca,Home,Espanyola,90-94 anys,2
2016,3,Sants-Montjuïc,13,la Marina de Port,Home,Espanyola,90-94 anys,71
2016,3,Sants-Montjuïc,14,la Font de la Guatlla,Home,Espanyola,90-94 anys,30
2016,3,Sants-Montjuïc,15,Hostafrancs,Home,Espanyola,90-94 anys,41
2016,3,Sants-Montjuïc,16,la Bordeta,Home,Espanyola,90-94 anys,53
2016,3,Sants-Montjuïc,17,Sants - Badal,Home,Espanyola,90-94 anys,76
2016,3,Sants-Montjuïc,18,Sants,Home,Espanyola,90-94 anys,133
2016,4,Les Corts,19,les Corts,Home,Espanyola,90-94 anys,171
2016,4,Les Corts,20,la Maternitat i Sant Ramon,Home,Espanyola,90-94 anys,81
2016,4,Les Corts,21,Pedralbes,Home,Espanyola,90-94 anys,54
2016,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Home,Espanyola,90-94 anys,11
2016,5,Sarrià-Sant Gervasi,23,Sarrià,Home,Espanyola,90-94 anys,92
2016,5,Sarrià-Sant Gervasi,24,les Tres Torres,Home,Espanyola,90-94 anys,64
2016,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,Home,Espanyola,90-94 anys,101
2016,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,Home,Espanyola,90-94 anys,187
2016,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Home,Espanyola,90-94 anys,101
2016,6,Gràcia,28,Vallcarca i els Penitents,Home,Espanyola,90-94 anys,54
2016,6,Gràcia,29,el Coll,Home,Espanyola,90-94 anys,15
2016,6,Gràcia,30,la Salut,Home,Espanyola,90-94 anys,38
2016,6,Gràcia,31,la Vila de Gràcia,Home,Espanyola,90-94 anys,144
2016,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Home,Espanyola,90-94 anys,104
2016,7,Horta-Guinardó,33,el Baix Guinardó,Home,Espanyola,90-94 anys,132
2016,7,Horta-Guinardó,34,Can Baró,Home,Espanyola,90-94 anys,30
2016,7,Horta-Guinardó,35,el Guinardó,Home,Espanyola,90-94 anys,110
2016,7,Horta-Guinardó,36,la Font d'en Fargues,Home,Espanyola,90-94 anys,33
2016,7,Horta-Guinardó,37,el Carmel,Home,Espanyola,90-94 anys,56
2016,7,Horta-Guinardó,38,la Teixonera,Home,Espanyola,90-94 anys,22
2016,7,Horta-Guinardó,39,Sant Genís dels Agudells,Home,Espanyola,90-94 anys,16
2016,7,Horta-Guinardó,40,Montbau,Home,Espanyola,90-94 anys,40
2016,7,Horta-Guinardó,41,la Vall d'Hebron,Home,Espanyola,90-94 anys,18
2016,7,Horta-Guinardó,42,la Clota,Home,Espanyola,90-94 anys,2
2016,7,Horta-Guinardó,43,Horta,Home,Espanyola,90-94 anys,90
2016,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Home,Espanyola,90-94 anys,75
2016,8,Nou Barris,45,Porta,Home,Espanyola,90-94 anys,81
2016,8,Nou Barris,46,el Turó de la Peira,Home,Espanyola,90-94 anys,71
2016,8,Nou Barris,47,Can Peguera,Home,Espanyola,90-94 anys,6
2016,8,Nou Barris,48,la Guineueta,Home,Espanyola,90-94 anys,52
2016,8,Nou Barris,49,Canyelles,Home,Espanyola,90-94 anys,14
2016,8,Nou Barris,50,les Roquetes,Home,Espanyola,90-94 anys,24
2016,8,Nou Barris,51,Verdun,Home,Espanyola,90-94 anys,28
2016,8,Nou Barris,52,la Prosperitat,Home,Espanyola,90-94 anys,87
2016,8,Nou Barris,53,la Trinitat Nova,Home,Espanyola,90-94 anys,12
2016,8,Nou Barris,54,Torre Baró,Home,Espanyola,90-94 anys,5
2016,8,Nou Barris,55,Ciutat Meridiana,Home,Espanyola,90-94 anys,7
2016,8,Nou Barris,56,Vallbona,Home,Espanyola,90-94 anys,3
2016,9,Sant Andreu,57,la Trinitat Vella,Home,Espanyola,90-94 anys,15
2016,9,Sant Andreu,58,Baró de Viver,Home,Espanyola,90-94 anys,3
2016,9,Sant Andreu,59,el Bon Pastor,Home,Espanyola,90-94 anys,17
2016,9,Sant Andreu,60,Sant Andreu,Home,Espanyola,90-94 anys,147
2016,9,Sant Andreu,61,la Sagrera,Home,Espanyola,90-94 anys,80
2016,9,Sant Andreu,62,el Congrés i els Indians,Home,Espanyola,90-94 anys,57
2016,9,Sant Andreu,63,Navas,Home,Espanyola,90-94 anys,72
2016,10,Sant Martí,64,el Camp de l'Arpa del Clot,Home,Espanyola,90-94 anys,137
2016,10,Sant Martí,65,el Clot,Home,Espanyola,90-94 anys,69
2016,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Home,Espanyola,90-94 anys,39
2016,10,Sant Martí,67,la Vila Olímpica del Poblenou,Home,Espanyola,90-94 anys,7
2016,10,Sant Martí,68,el Poblenou,Home,Espanyola,90-94 anys,72
2016,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Home,Espanyola,90-94 anys,23
2016,10,Sant Martí,70,el Besòs i el Maresme,Home,Espanyola,90-94 anys,53
2016,10,Sant Martí,71,Provençals del Poblenou,Home,Espanyola,90-94 anys,48
2016,10,Sant Martí,72,Sant Martí de Provençals,Home,Espanyola,90-94 anys,78
2016,10,Sant Martí,73,la Verneda i la Pau,Home,Espanyola,90-94 anys,83
2016,1,Ciutat Vella,1,el Raval,Home,Espanyola,95-99 anys,9
2016,1,Ciutat Vella,2,el Barri Gòtic,Home,Espanyola,95-99 anys,11
2016,1,Ciutat Vella,3,la Barceloneta,Home,Espanyola,95-99 anys,5
2016,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Home,Espanyola,95-99 anys,12
2016,2,Eixample,5,el Fort Pienc,Home,Espanyola,95-99 anys,18
2016,2,Eixample,6,la Sagrada Família,Home,Espanyola,95-99 anys,39
2016,2,Eixample,7,la Dreta de l'Eixample,Home,Espanyola,95-99 anys,44
2016,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Home,Espanyola,95-99 anys,22
2016,2,Eixample,9,la Nova Esquerra de l'Eixample,Home,Espanyola,95-99 anys,33
2016,2,Eixample,10,Sant Antoni,Home,Espanyola,95-99 anys,25
2016,3,Sants-Montjuïc,11,el Poble Sec - AEI Parc Montjuïc,Home,Espanyola,95-99 anys,14
2016,3,Sants-Montjuïc,12,la Marina del Prat Vermell - AEI Zona Franca,Home,Espanyola,95-99 anys,0
2016,3,Sants-Montjuïc,13,la Marina de Port,Home,Espanyola,95-99 anys,6
2016,3,Sants-Montjuïc,14,la Font de la Guatlla,Home,Espanyola,95-99 anys,4
2016,3,Sants-Montjuïc,15,Hostafrancs,Home,Espanyola,95-99 anys,6
2016,3,Sants-Montjuïc,16,la Bordeta,Home,Espanyola,95-99 anys,10
2016,3,Sants-Montjuïc,17,Sants - Badal,Home,Espanyola,95-99 anys,4
2016,3,Sants-Montjuïc,18,Sants,Home,Espanyola,95-99 anys,20
2016,4,Les Corts,19,les Corts,Home,Espanyola,95-99 anys,33
2016,4,Les Corts,20,la Maternitat i Sant Ramon,Home,Espanyola,95-99 anys,19
2016,4,Les Corts,21,Pedralbes,Home,Espanyola,95-99 anys,10
2016,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Home,Espanyola,95-99 anys,3
2016,5,Sarrià-Sant Gervasi,23,Sarrià,Home,Espanyola,95-99 anys,17
2016,5,Sarrià-Sant Gervasi,24,les Tres Torres,Home,Espanyola,95-99 anys,7
2016,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,Home,Espanyola,95-99 anys,14
2016,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,Home,Espanyola,95-99 anys,33
2016,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Home,Espanyola,95-99 anys,13
2016,6,Gràcia,28,Vallcarca i els Penitents,Home,Espanyola,95-99 anys,10
2016,6,Gràcia,29,el Coll,Home,Espanyola,95-99 anys,2
2016,6,Gràcia,30,la Salut,Home,Espanyola,95-99 anys,9
2016,6,Gràcia,31,la Vila de Gràcia,Home,Espanyola,95-99 anys,30
2016,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Home,Espanyola,95-99 anys,23
2016,7,Horta-Guinardó,33,el Baix Guinardó,Home,Espanyola,95-99 anys,14
2016,7,Horta-Guinardó,34,Can Baró,Home,Espanyola,95-99 anys,5
2016,7,Horta-Guinardó,35,el Guinardó,Home,Espanyola,95-99 anys,19
2016,7,Horta-Guinardó,36,la Font d'en Fargues,Home,Espanyola,95-99 anys,5
2016,7,Horta-Guinardó,37,el Carmel,Home,Espanyola,95-99 anys,11
2016,7,Horta-Guinardó,38,la Teixonera,Home,Espanyola,95-99 anys,4
2016,7,Horta-Guinardó,39,Sant Genís dels Agudells,Home,Espanyola,95-99 anys,4
2016,7,Horta-Guinardó,40,Montbau,Home,Espanyola,95-99 anys,10
2016,7,Horta-Guinardó,41,la Vall d'Hebron,Home,Espanyola,95-99 anys,2
2016,7,Horta-Guinardó,42,la Clota,Home,Espanyola,95-99 anys,0
2016,7,Horta-Guinardó,43,Horta,Home,Espanyola,95-99 anys,14
2016,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Home,Espanyola,95-99 anys,11
2016,8,Nou Barris,45,Porta,Home,Espanyola,95-99 anys,16
2016,8,Nou Barris,46,el Turó de la Peira,Home,Espanyola,95-99 anys,13
2016,8,Nou Barris,47,Can Peguera,Home,Espanyola,95-99 anys,0
2016,8,Nou Barris,48,la Guineueta,Home,Espanyola,95-99 anys,11
2016,8,Nou Barris,49,Canyelles,Home,Espanyola,95-99 anys,1
2016,8,Nou Barris,50,les Roquetes,Home,Espanyola,95-99 anys,4
2016,8,Nou Barris,51,Verdun,Home,Espanyola,95-99 anys,7
2016,8,Nou Barris,52,la Prosperitat,Home,Espanyola,95-99 anys,8
2016,8,Nou Barris,53,la Trinitat Nova,Home,Espanyola,95-99 anys,2
2016,8,Nou Barris,54,Torre Baró,Home,Espanyola,95-99 anys,0
2016,8,Nou Barris,55,Ciutat Meridiana,Home,Espanyola,95-99 anys,2
2016,8,Nou Barris,56,Vallbona,Home,Espanyola,95-99 anys,4
2016,9,Sant Andreu,57,la Trinitat Vella,Home,Espanyola,95-99 anys,3
2016,9,Sant Andreu,58,Baró de Viver,Home,Espanyola,95-99 anys,0
2016,9,Sant Andreu,59,el Bon Pastor,Home,Espanyola,95-99 anys,1
2016,9,Sant Andreu,60,Sant Andreu,Home,Espanyola,95-99 anys,23
2016,9,Sant Andreu,61,la Sagrera,Home,Espanyola,95-99 anys,12
2016,9,Sant Andreu,62,el Congrés i els Indians,Home,Espanyola,95-99 anys,10
2016,9,Sant Andreu,63,Navas,Home,Espanyola,95-99 anys,10
2016,10,Sant Martí,64,el Camp de l'Arpa del Clot,Home,Espanyola,95-99 anys,14
2016,10,Sant Martí,65,el Clot,Home,Espanyola,95-99 anys,7
2016,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Home,Espanyola,95-99 anys,4
2016,10,Sant Martí,67,la Vila Olímpica del Poblenou,Home,Espanyola,95-99 anys,1
2016,10,Sant Martí,68,el Poblenou,Home,Espanyola,95-99 anys,14
2016,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Home,Espanyola,95-99 anys,4
2016,10,Sant Martí,70,el Besòs i el Maresme,Home,Espanyola,95-99 anys,10
2016,10,Sant Martí,71,Provençals del Poblenou,Home,Espanyola,95-99 anys,2
2016,10,Sant Martí,72,Sant Martí de Provençals,Home,Espanyola,95-99 anys,16
2016,10,Sant Martí,73,la Verneda i la Pau,Home,Espanyola,95-99 anys,14
2016,1,Ciutat Vella,1,el Raval,Home,Espanyola,100 anys i més,1
2016,1,Ciutat Vella,2,el Barri Gòtic,Home,Espanyola,100 anys i més,1
2016,1,Ciutat Vella,3,la Barceloneta,Home,Espanyola,100 anys i més,0
2016,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Home,Espanyola,100 anys i més,2
2016,2,Eixample,5,el Fort Pienc,Home,Espanyola,100 anys i més,1
2016,2,Eixample,6,la Sagrada Família,Home,Espanyola,100 anys i més,5
2016,2,Eixample,7,la Dreta de l'Eixample,Home,Espanyola,100 anys i més,5
2016,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Home,Espanyola,100 anys i més,7
2016,2,Eixample,9,la Nova Esquerra de l'Eixample,Home,Espanyola,100 anys i més,7
2016,2,Eixample,10,Sant Antoni,Home,Espanyola,100 anys i més,6
2016,3,Sants-Montjuïc,11,el Poble Sec - AEI Parc Montjuïc,Home,Espanyola,100 anys i més,2
2016,3,Sants-Montjuïc,12,la Marina del Prat Vermell - AEI Zona Franca,Home,Espanyola,100 anys i més,0
2016,3,Sants-Montjuïc,13,la Marina de Port,Home,Espanyola,100 anys i més,0
2016,3,Sants-Montjuïc,14,la Font de la Guatlla,Home,Espanyola,100 anys i més,1
2016,3,Sants-Montjuïc,15,Hostafrancs,Home,Espanyola,100 anys i més,2
2016,3,Sants-Montjuïc,16,la Bordeta,Home,Espanyola,100 anys i més,1
2016,3,Sants-Montjuïc,17,Sants - Badal,Home,Espanyola,100 anys i més,1
2016,3,Sants-Montjuïc,18,Sants,Home,Espanyola,100 anys i més,1
2016,4,Les Corts,19,les Corts,Home,Espanyola,100 anys i més,5
2016,4,Les Corts,20,la Maternitat i Sant Ramon,Home,Espanyola,100 anys i més,3
2016,4,Les Corts,21,Pedralbes,Home,Espanyola,100 anys i més,0
2016,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Home,Espanyola,100 anys i més,0
2016,5,Sarrià-Sant Gervasi,23,Sarrià,Home,Espanyola,100 anys i més,2
2016,5,Sarrià-Sant Gervasi,24,les Tres Torres,Home,Espanyola,100 anys i més,4
2016,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,Home,Espanyola,100 anys i més,3
2016,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,Home,Espanyola,100 anys i més,11
2016,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Home,Espanyola,100 anys i més,0
2016,6,Gràcia,28,Vallcarca i els Penitents,Home,Espanyola,100 anys i més,0
2016,6,Gràcia,29,el Coll,Home,Espanyola,100 anys i més,1
2016,6,Gràcia,30,la Salut,Home,Espanyola,100 anys i més,2
2016,6,Gràcia,31,la Vila de Gràcia,Home,Espanyola,100 anys i més,5
2016,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Home,Espanyola,100 anys i més,5
2016,7,Horta-Guinardó,33,el Baix Guinardó,Home,Espanyola,100 anys i més,3
2016,7,Horta-Guinardó,34,Can Baró,Home,Espanyola,100 anys i més,0
2016,7,Horta-Guinardó,35,el Guinardó,Home,Espanyola,100 anys i més,3
2016,7,Horta-Guinardó,36,la Font d'en Fargues,Home,Espanyola,100 anys i més,0
2016,7,Horta-Guinardó,37,el Carmel,Home,Espanyola,100 anys i més,0
2016,7,Horta-Guinardó,38,la Teixonera,Home,Espanyola,100 anys i més,0
2016,7,Horta-Guinardó,39,Sant Genís dels Agudells,Home,Espanyola,100 anys i més,0
2016,7,Horta-Guinardó,40,Montbau,Home,Espanyola,100 anys i més,1
2016,7,Horta-Guinardó,41,la Vall d'Hebron,Home,Espanyola,100 anys i més,0
2016,7,Horta-Guinardó,42,la Clota,Home,Espanyola,100 anys i més,0
2016,7,Horta-Guinardó,43,Horta,Home,Espanyola,100 anys i més,2
2016,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Home,Espanyola,100 anys i més,5
2016,8,Nou Barris,45,Porta,Home,Espanyola,100 anys i més,0
2016,8,Nou Barris,46,el Turó de la Peira,Home,Espanyola,100 anys i més,0
2016,8,Nou Barris,47,Can Peguera,Home,Espanyola,100 anys i més,0
2016,8,Nou Barris,48,la Guineueta,Home,Espanyola,100 anys i més,0
2016,8,Nou Barris,49,Canyelles,Home,Espanyola,100 anys i més,0
2016,8,Nou Barris,50,les Roquetes,Home,Espanyola,100 anys i més,0
2016,8,Nou Barris,51,Verdun,Home,Espanyola,100 anys i més,0
2016,8,Nou Barris,52,la Prosperitat,Home,Espanyola,100 anys i més,0
2016,8,Nou Barris,53,la Trinitat Nova,Home,Espanyola,100 anys i més,1
2016,8,Nou Barris,54,Torre Baró,Home,Espanyola,100 anys i més,0
2016,8,Nou Barris,55,Ciutat Meridiana,Home,Espanyola,100 anys i més,0
2016,8,Nou Barris,56,Vallbona,Home,Espanyola,100 anys i més,0
2016,9,Sant Andreu,57,la Trinitat Vella,Home,Espanyola,100 anys i més,0
2016,9,Sant Andreu,58,Baró de Viver,Home,Espanyola,100 anys i més,0
2016,9,Sant Andreu,59,el Bon Pastor,Home,Espanyola,100 anys i més,0
2016,9,Sant Andreu,60,Sant Andreu,Home,Espanyola,100 anys i més,3
2016,9,Sant Andreu,61,la Sagrera,Home,Espanyola,100 anys i més,0
2016,9,Sant Andreu,62,el Congrés i els Indians,Home,Espanyola,100 anys i més,1
2016,9,Sant Andreu,63,Navas,Home,Espanyola,100 anys i més,2
2016,10,Sant Martí,64,el Camp de l'Arpa del Clot,Home,Espanyola,100 anys i més,3
2016,10,Sant Martí,65,el Clot,Home,Espanyola,100 anys i més,1
2016,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Home,Espanyola,100 anys i més,0
2016,10,Sant Martí,67,la Vila Olímpica del Poblenou,Home,Espanyola,100 anys i més,0
2016,10,Sant Martí,68,el Poblenou,Home,Espanyola,100 anys i més,1
2016,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Home,Espanyola,100 anys i més,1
2016,10,Sant Martí,70,el Besòs i el Maresme,Home,Espanyola,100 anys i més,0
2016,10,Sant Martí,71,Provençals del Poblenou,Home,Espanyola,100 anys i més,0
2016,10,Sant Martí,72,Sant Martí de Provençals,Home,Espanyola,100 anys i més,0
2016,10,Sant Martí,73,la Verneda i la Pau,Home,Espanyola,100 anys i més,1
2016,1,Ciutat Vella,1,el Raval,Home,Estrangera,0-4 anys,667
2016,1,Ciutat Vella,2,el Barri Gòtic,Home,Estrangera,0-4 anys,111
2016,1,Ciutat Vella,3,la Barceloneta,Home,Estrangera,0-4 anys,64
2016,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Home,Estrangera,0-4 anys,192
2016,2,Eixample,5,el Fort Pienc,Home,Estrangera,0-4 anys,147
2016,2,Eixample,6,la Sagrada Família,Home,Estrangera,0-4 anys,188
2016,2,Eixample,7,la Dreta de l'Eixample,Home,Estrangera,0-4 anys,196
2016,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Home,Estrangera,0-4 anys,112
2016,2,Eixample,9,la Nova Esquerra de l'Eixample,Home,Estrangera,0-4 anys,186
2016,2,Eixample,10,Sant Antoni,Home,Estrangera,0-4 anys,176
2016,3,Sants-Montjuïc,11,el Poble Sec - AEI Parc Montjuïc,Home,Estrangera,0-4 anys,326
2016,3,Sants-Montjuïc,12,la Marina del Prat Vermell - AEI Zona Franca,Home,Estrangera,0-4 anys,3
2016,3,Sants-Montjuïc,13,la Marina de Port,Home,Estrangera,0-4 anys,117
2016,3,Sants-Montjuïc,14,la Font de la Guatlla,Home,Estrangera,0-4 anys,40
2016,3,Sants-Montjuïc,15,Hostafrancs,Home,Estrangera,0-4 anys,75
2016,3,Sants-Montjuïc,16,la Bordeta,Home,Estrangera,0-4 anys,51
2016,3,Sants-Montjuïc,17,Sants - Badal,Home,Estrangera,0-4 anys,103
2016,3,Sants-Montjuïc,18,Sants,Home,Estrangera,0-4 anys,164
2016,4,Les Corts,19,les Corts,Home,Estrangera,0-4 anys,116
2016,4,Les Corts,20,la Maternitat i Sant Ramon,Home,Estrangera,0-4 anys,43
2016,4,Les Corts,21,Pedralbes,Home,Estrangera,0-4 anys,41
2016,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Home,Estrangera,0-4 anys,17
2016,5,Sarrià-Sant Gervasi,23,Sarrià,Home,Estrangera,0-4 anys,88
2016,5,Sarrià-Sant Gervasi,24,les Tres Torres,Home,Estrangera,0-4 anys,27
2016,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,Home,Estrangera,0-4 anys,42
2016,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,Home,Estrangera,0-4 anys,116
2016,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Home,Estrangera,0-4 anys,71
2016,6,Gràcia,28,Vallcarca i els Penitents,Home,Estrangera,0-4 anys,43
2016,6,Gràcia,29,el Coll,Home,Estrangera,0-4 anys,35
2016,6,Gràcia,30,la Salut,Home,Estrangera,0-4 anys,40
2016,6,Gràcia,31,la Vila de Gràcia,Home,Estrangera,0-4 anys,185
2016,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Home,Estrangera,0-4 anys,86
